event,x,y,before,after,label,change,clouds
EMSR333_02PORTOPALO,1024,1280,"['/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-20.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-23.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-25.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-30.tif']",/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-11-04.tif,/home/dkyselica/ravaen/EMSR333_02PORTOPALO/changes/2018-11-04.tif,0.0,0.28718626968503935
EMSR333_02PORTOPALO,1280,0,"['/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-20.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-23.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-25.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-30.tif']",/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-11-04.tif,/home/dkyselica/ravaen/EMSR333_02PORTOPALO/changes/2018-11-04.tif,0.25590643825301207,0.043627635542168676
EMSR333_02PORTOPALO,1280,256,"['/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-20.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-23.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-25.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-30.tif']",/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-11-04.tif,/home/dkyselica/ravaen/EMSR333_02PORTOPALO/changes/2018-11-04.tif,0.20183076054216867,0.13205948795180722
EMSR333_02PORTOPALO,1280,512,"['/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-20.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-23.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-25.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-30.tif']",/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-11-04.tif,/home/dkyselica/ravaen/EMSR333_02PORTOPALO/changes/2018-11-04.tif,0.29270990210843373,0.08624341114457831
EMSR333_02PORTOPALO,1280,768,"['/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-20.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-23.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-25.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-30.tif']",/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-11-04.tif,/home/dkyselica/ravaen/EMSR333_02PORTOPALO/changes/2018-11-04.tif,0.11645801957831325,0.005812311746987952
EMSR333_02PORTOPALO,1280,1024,"['/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-20.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-23.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-25.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-30.tif']",/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-11-04.tif,/home/dkyselica/ravaen/EMSR333_02PORTOPALO/changes/2018-11-04.tif,0.0,0.06374717620481928
EMSR333_02PORTOPALO,1280,1280,"['/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-20.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-23.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-25.tif', '/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-10-30.tif']",/home/dkyselica/ravaen/EMSR333_02PORTOPALO/S2/2018-11-04.tif,/home/dkyselica/ravaen/EMSR333_02PORTOPALO/changes/2018-11-04.tif,0.0,0.1922730291243715
EMSR271_02FARKADONA,0,0,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0030670166015625,0.0
EMSR271_02FARKADONA,0,256,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.006744384765625,0.0
EMSR271_02FARKADONA,0,512,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,0,768,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0101318359375,0.0
EMSR271_02FARKADONA,0,1024,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,0,1280,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,0,1536,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,0,1792,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,0,2048,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0296478271484375
EMSR271_02FARKADONA,0,2304,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0572662353515625,0.002777099609375
EMSR271_02FARKADONA,0,2560,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.02621299342105263
EMSR271_02FARKADONA,256,0,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0111541748046875,0.0
EMSR271_02FARKADONA,256,256,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.012908935546875,0.0
EMSR271_02FARKADONA,256,512,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,256,768,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0082550048828125,0.0
EMSR271_02FARKADONA,256,1024,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,256,1280,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,256,1536,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,256,1792,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0
EMSR271_02FARKADONA,256,2048,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0,0.0352783203125
EMSR271_02FARKADONA,256,2304,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.2433929443359375,0.019500732421875
EMSR271_02FARKADONA,256,2560,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.00932017543859649,0.07497258771929824
EMSR271_02FARKADONA,512,0,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.00244140625,0.0
EMSR271_02FARKADONA,512,256,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.01416015625,0.0
EMSR271_02FARKADONA,512,512,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0069122314453125,0.0
EMSR271_02FARKADONA,512,768,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.007080078125,0.0
EMSR271_02FARKADONA,512,1024,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0003509521484375,0.0
EMSR271_02FARKADONA,512,1280,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0692901611328125,0.0
EMSR271_02FARKADONA,512,1536,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.01385498046875,0.0
EMSR271_02FARKADONA,512,1792,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0370025634765625,0.2180938720703125
EMSR271_02FARKADONA,512,2048,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0141754150390625,0.3677215576171875
EMSR271_02FARKADONA,512,2304,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.3438720703125,0.2152862548828125
EMSR271_02FARKADONA,512,2560,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.033614309210526314,0.18808251096491227
EMSR271_02FARKADONA,768,0,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.040740966796875,0.0
EMSR271_02FARKADONA,768,256,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0103302001953125,0.0
EMSR271_02FARKADONA,768,512,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0167236328125,0.0
EMSR271_02FARKADONA,768,768,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.0575103759765625,0.0
EMSR271_02FARKADONA,768,1024,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.2777862548828125,0.0
EMSR271_02FARKADONA,768,1280,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.697113037109375,0.0
EMSR271_02FARKADONA,768,1536,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.636810302734375,0.1793365478515625
EMSR271_02FARKADONA,768,1792,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.1358795166015625,0.657379150390625
EMSR271_02FARKADONA,768,2048,"['/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2017-12-30.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-19.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-01-29.tif', '/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-08.tif']",/home/dkyselica/ravaen/EMSR271_02FARKADONA/S2/2018-02-28.tif,/home/dkyselica/ravaen/EMSR271_02FARKADONA/changes/2018-02-28.tif,0.021392822265625,0.7191925048828125
